output_time,total_wall_time,total_cpu_time, wall time ( 1), CPU time ( 1), cells updated ( 1), wall time ( 2), CPU time ( 2), cells updated ( 2), wall time ( 3), CPU time ( 3), cells updated ( 3),                                                                                                                                                                                                                                                                                                                            
    0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.100000E+00,     0.100000E-02,     0.529300E-02,     0.000000E+00,     0.760000E-04,     0.480000E+03,     0.100000E-02,     0.921000E-03,     0.568000E+03,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.200000E+00,     0.200000E-02,     0.595500E-02,     0.000000E+00,     0.125000E-03,     0.900000E+03,     0.100000E-02,     0.122600E-02,     0.106000E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.300000E+00,     0.300000E-02,     0.691900E-02,     0.100000E-02,     0.188000E-03,     0.132000E+04,     0.100000E-02,     0.171700E-02,     0.155200E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.400000E+00,     0.400000E-02,     0.812000E-02,     0.100000E-02,     0.288000E-03,     0.174000E+04,     0.100000E-02,     0.211100E-02,     0.205200E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.500000E+00,     0.500000E-02,     0.896000E-02,     0.100000E-02,     0.366000E-03,     0.216000E+04,     0.100000E-02,     0.247000E-02,     0.254400E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.600000E+00,     0.600000E-02,     0.959900E-02,     0.100000E-02,     0.413000E-03,     0.258000E+04,     0.200000E-02,     0.278200E-02,     0.304400E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.700000E+00,     0.700000E-02,     0.103380E-01,     0.100000E-02,     0.463000E-03,     0.300000E+04,     0.200000E-02,     0.318500E-02,     0.353600E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.800000E+00,     0.700000E-02,     0.110650E-01,     0.100000E-02,     0.513000E-03,     0.342000E+04,     0.200000E-02,     0.357300E-02,     0.403600E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.900000E+00,     0.800000E-02,     0.117810E-01,     0.100000E-02,     0.564000E-03,     0.384000E+04,     0.200000E-02,     0.395100E-02,     0.453600E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
    0.100000E+01,     0.900000E-02,     0.123450E-01,     0.100000E-02,     0.609000E-03,     0.426000E+04,     0.200000E-02,     0.416300E-02,     0.503600E+04,     0.000000E+00,     0.000000E+00,     0.000000E+00
